13;BOLÍVAR;13140;CALAMAR;Municipio
13;BOLÍVAR;13160;CANTAGALLO;Municipio
13;BOLÍVAR;13188;CICUCO;Municipio
13;BOLÍVAR;13212;CÓRDOBA;Municipio
13;BOLÍVAR;13222;CLEMENCIA;Municipio
13;BOLÍVAR;13244;EL CARMEN DE BOLÍVAR;Municipio
13;BOLÍVAR;13248;EL GUAMO;Municipio
13;BOLÍVAR;13268;EL PEÑÓN;Municipio
13;BOLÍVAR;13300;HATILLO DE LOBA;Municipio
13;BOLÍVAR;13430;MAGANGUÉ;Municipio
13;BOLÍVAR;13433;MAHATES;Municipio
13;BOLÍVAR;13440;MARGARITA;Municipio
13;BOLÍVAR;13442;MARÍA LA BAJA;Municipio
13;BOLÍVAR;13458;MONTECRISTO;Municipio
13;BOLÍVAR;13468;SANTA CRUZ DE MOMPOX;Municipio
13;BOLÍVAR;13473;MORALES;Municipio
13;BOLÍVAR;13490;NOROSÍ;Municipio
13;BOLÍVAR;13549;PINILLOS;Municipio
13;BOLÍVAR;13580;REGIDOR;Municipio
13;BOLÍVAR;13600;RÍO VIEJO;Municipio
13;BOLÍVAR;13620;SAN CRISTÓBAL;Municipio
13;BOLÍVAR;13647;SAN ESTANISLAO;Municipio
13;BOLÍVAR;13650;SAN FERNANDO;Municipio
13;BOLÍVAR;13654;SAN JACINTO;Municipio
13;BOLÍVAR;13655;SAN JACINTO DEL CAUCA;Municipio
13;BOLÍVAR;13657;SAN JUAN NEPOMUCENO;Municipio
13;BOLÍVAR;13667;SAN MARTÍN DE LOBA;Municipio
13;BOLÍVAR;13670;SAN PABLO;Municipio
13;BOLÍVAR;13673;SANTA CATALINA;Municipio
13;BOLÍVAR;13683;SANTA ROSA;Municipio
13;BOLÍVAR;13688;SANTA ROSA DEL SUR;Municipio
13;BOLÍVAR;13744;SIMITÍ;Municipio
13;BOLÍVAR;13760;SOPLAVIENTO;Municipio
13;BOLÍVAR;13780;TALAIGUA NUEVO;Municipio
13;BOLÍVAR;13810;TIQUISIO;Municipio
13;BOLÍVAR;13836;TURBACO;Municipio
13;BOLÍVAR;13838;TURBANÁ;Municipio
13;BOLÍVAR;13873;VILLANUEVA;Municipio
13;BOLÍVAR;13894;ZAMBRANO;Municipio
15;BOYACÁ;15001;TUNJA;Municipio
15;BOYACÁ;15022;ALMEIDA;Municipio
15;BOYACÁ;15047;AQUITANIA;Municipio
15;BOYACÁ;15051;ARCABUCO;Municipio
15;BOYACÁ;15087;BELÉN;Municipio
15;BOYACÁ;15090;BERBEO;Municipio
15;BOYACÁ;15092;BETÉITIVA;Municipio
15;BOYACÁ;15097;BOAVITA;Municipio
15;BOYACÁ;15104;BOYACÁ;Municipio
15;BOYACÁ;15106;BRICEÑO;Municipio
15;BOYACÁ;15109;BUENAVISTA;Municipio
15;BOYACÁ;15114;BUSBANZÁ;Municipio
15;BOYACÁ;15131;CALDAS;Municipio
15;BOYACÁ;15135;CAMPOHERMOSO;Municipio
15;BOYACÁ;15162;CERINZA;Municipio
15;BOYACÁ;15172;CHINAVITA;Municipio
15;BOYACÁ;15176;CHIQUINQUIRÁ;Municipio
15;BOYACÁ;15180;CHISCAS;Municipio
15;BOYACÁ;15183;CHITA;Municipio
15;BOYACÁ;15185;CHITARAQUE;Municipio
15;BOYACÁ;15187;CHIVATÁ;Municipio
15;BOYACÁ;15189;CIÉNEGA;Municipio
15;BOYACÁ;15204;CÓMBITA;Municipio
15;BOYACÁ;15212;COPER;Municipio
15;BOYACÁ;15215;CORRALES;Municipio
15;BOYACÁ;15218;COVARACHÍA;Municipio
15;BOYACÁ;15223;CUBARÁ;Municipio
15;BOYACÁ;15224;CUCAITA;Municipio
15;BOYACÁ;15226;CUÍTIVA;Municipio
15;BOYACÁ;15232;CHÍQUIZA;Municipio
15;BOYACÁ;15236;CHIVOR;Municipio
15;BOYACÁ;15238;DUITAMA;Municipio
15;BOYACÁ;15244;EL COCUY;Municipio
15;BOYACÁ;15248;EL ESPINO;Municipio
15;BOYACÁ;15272;FIRAVITOBA;Municipio
15;BOYACÁ;15276;FLORESTA;Municipio
15;BOYACÁ;15293;GACHANTIVÁ;Municipio
15;BOYACÁ;15296;GÁMEZA;Municipio
15;BOYACÁ;15299;GARAGOA;Municipio
15;BOYACÁ;15317;GUACAMAYAS;Municipio
15;BOYACÁ;15322;GUATEQUE;Municipio
15;BOYACÁ;15325;GUAYATÁ;Municipio
15;BOYACÁ;15332;GÜICÁN DE LA SIERRA;Municipio
15;BOYACÁ;15362;IZA;Municipio
15;BOYACÁ;15367;JENESANO;Municipio
15;BOYACÁ;15368;JERICÓ;Municipio
15;BOYACÁ;15377;LABRANZAGRANDE;Municipio
15;BOYACÁ;15380;LA CAPILLA;Municipio
15;BOYACÁ;15401;LA VICTORIA;Municipio
15;BOYACÁ;15403;LA UVITA;Municipio
15;BOYACÁ;15407;VILLA DE LEYVA;Municipio
15;BOYACÁ;15425;MACANAL;Municipio
15;BOYACÁ;15442;MARIPÍ;Municipio
15;BOYACÁ;15455;MIRAFLORES;Municipio
15;BOYACÁ;15464;MONGUA;Municipio
15;BOYACÁ;15466;MONGUÍ;Municipio
15;BOYACÁ;15469;MONIQUIRÁ;Municipio
15;BOYACÁ;15476;MOTAVITA;Municipio
15;BOYACÁ;15480;MUZO;Municipio
15;BOYACÁ;15491;NOBSA;Municipio
15;BOYACÁ;15494;NUEVO COLÓN;Municipio
15;BOYACÁ;15500;OICATÁ;Municipio
15;BOYACÁ;15507;OTANCHE;Municipio
15;BOYACÁ;15511;PACHAVITA;Municipio
15;BOYACÁ;15514;PÁEZ;Municipio
15;BOYACÁ;15516;PAIPA;Municipio
15;BOYACÁ;15518;PAJARITO;Municipio
15;BOYACÁ;15522;PANQUEBA;Municipio
15;BOYACÁ;15531;PAUNA;Municipio
15;BOYACÁ;15533;PAYA;Municipio
15;BOYACÁ;15537;PAZ DE RÍO;Municipio
15;BOYACÁ;15542;PESCA;Municipio
15;BOYACÁ;15550;PISBA;Municipio
15;BOYACÁ;15572;PUERTO BOYACÁ;Municipio
15;BOYACÁ;15580;QUÍPAMA;Municipio
15;BOYACÁ;15599;RAMIRIQUÍ;Municipio
15;BOYACÁ;15600;RÁQUIRA;Municipio
15;BOYACÁ;15621;RONDÓN;Municipio
15;BOYACÁ;15632;SABOYÁ;Municipio
15;BOYACÁ;15638;SÁCHICA;Municipio
15;BOYACÁ;15646;SAMACÁ;Municipio
15;BOYACÁ;15660;SAN EDUARDO;Municipio
15;BOYACÁ;15664;SAN JOSÉ DE PARE;Municipio
15;BOYACÁ;15667;SAN LUIS DE GACENO;Municipio
15;BOYACÁ;15673;SAN MATEO;Municipio
15;BOYACÁ;15676;SAN MIGUEL DE SEMA;Municipio
15;BOYACÁ;15681;SAN PABLO DE BORBUR;Municipio
15;BOYACÁ;15686;SANTANA;Municipio
15;BOYACÁ;15690;SANTA MARÍA;Municipio
15;BOYACÁ;15693;SANTA ROSA DE VITERBO;Municipio
15;BOYACÁ;15696;SANTA SOFÍA;Municipio
15;BOYACÁ;15720;SATIVANORTE;Municipio
15;BOYACÁ;15723;SATIVASUR;Municipio
15;BOYACÁ;15740;SIACHOQUE;Municipio
15;BOYACÁ;15753;SOATÁ;Municipio
15;BOYACÁ;15755;SOCOTÁ;Municipio
15;BOYACÁ;15757;SOCHA;Municipio
15;BOYACÁ;15759;SOGAMOSO;Municipio
15;BOYACÁ;15761;SOMONDOCO;Municipio
15;BOYACÁ;15762;SORA;Municipio
15;BOYACÁ;15763;SOTAQUIRÁ;Municipio
15;BOYACÁ;15764;SORACÁ;Municipio
15;BOYACÁ;15774;SUSACÓN;Municipio
15;BOYACÁ;15776;SUTAMARCHÁN;Municipio
15;BOYACÁ;15778;SUTATENZA;Municipio
15;BOYACÁ;15790;TASCO;Municipio
15;BOYACÁ;15798;TENZA;Municipio
15;BOYACÁ;15804;TIBANÁ;Municipio
15;BOYACÁ;15806;TIBASOSA;Municipio
15;BOYACÁ;15808;TINJACÁ;Municipio
15;BOYACÁ;15810;TIPACOQUE;Municipio
15;BOYACÁ;15814;TOCA;Municipio
15;BOYACÁ;15816;TOGÜÍ;Municipio
15;BOYACÁ;15820;TÓPAGA;Municipio
15;BOYACÁ;15822;TOTA;Municipio
15;BOYACÁ;15832;TUNUNGUÁ;Municipio
15;BOYACÁ;15835;TURMEQUÉ;Municipio
15;BOYACÁ;15837;TUTA;Municipio
15;BOYACÁ;15839;TUTAZÁ;Municipio
15;BOYACÁ;15842;ÚMBITA;Municipio
15;BOYACÁ;15861;VENTAQUEMADA;Municipio
15;BOYACÁ;15879;VIRACACHÁ;Municipio
15;BOYACÁ;15897;ZETAQUIRA;Municipio
17;CALDAS;17001;MANIZALES;Municipio
17;CALDAS;17013;AGUADAS;Municipio
17;CALDAS;17042;ANSERMA;Municipio
17;CALDAS;17050;ARANZAZU;Municipio
17;CALDAS;17088;BELALCÁZAR;Municipio
17;CALDAS;17174;CHINCHINÁ;Municipio
17;CALDAS;17272;FILADELFIA;Municipio
17;CALDAS;17380;LA DORADA;Municipio
17;CALDAS;17388;LA MERCED;Municipio
17;CALDAS;17433;MANZANARES;Municipio
17;CALDAS;17442;MARMATO;Municipio
17;CALDAS;17444;MARQUETALIA;Municipio
17;CALDAS;17446;MARULANDA;Municipio
17;CALDAS;17486;NEIRA;Municipio
17;CALDAS;17495;NORCASIA;Municipio
17;CALDAS;17513;PÁCORA;Municipio
17;CALDAS;17524;PALESTINA;Municipio
17;CALDAS;17541;PENSILVANIA;Municipio
17;CALDAS;17614;RIOSUCIO;Municipio
17;CALDAS;17616;RISARALDA;Municipio
17;CALDAS;17653;SALAMINA;Municipio
17;CALDAS;17662;SAMANÁ;Municipio
17;CALDAS;17665;SAN JOSÉ;Municipio
17;CALDAS;17777;SUPÍA;Municipio
17;CALDAS;17867;VICTORIA;Municipio
17;CALDAS;17873;VILLAMARÍA;Municipio
17;CALDAS;17877;VITERBO;Municipio
18;CAQUETÁ;18001;FLORENCIA;Municipio
18;CAQUETÁ;18029;ALBANIA;Municipio
18;CAQUETÁ;18094;BELÉN DE LOS ANDAQUÍES;Municipio
18;CAQUETÁ;18150;CARTAGENA DEL CHAIRÁ;Municipio
18;CAQUETÁ;18205;CURILLO;Municipio
18;CAQUETÁ;18247;EL DONCELLO;Municipio
18;CAQUETÁ;18256;EL PAUJÍL;Municipio
18;CAQUETÁ;18410;LA MONTAÑITA;Municipio
18;CAQUETÁ;18460;MILÁN;Municipio
18;CAQUETÁ;18479;MORELIA;Municipio
18;CAQUETÁ;18592;PUERTO RICO;Municipio
18;CAQUETÁ;18610;SAN JOSÉ DEL FRAGUA;Municipio
18;CAQUETÁ;18753;SAN VICENTE DEL CAGUÁN;Municipio
18;CAQUETÁ;18756;SOLANO;Municipio
18;CAQUETÁ;18785;SOLITA;Municipio
18;CAQUETÁ;18860;VALPARAÍSO;Municipio
19;CAUCA;19001;POPAYÁN;Municipio
19;CAUCA;19022;ALMAGUER;Municipio
19;CAUCA;19050;ARGELIA;Municipio
19;CAUCA;19075;BALBOA;Municipio
19;CAUCA;19100;BOLÍVAR;Municipio
19;CAUCA;19110;BUENOS AIRES;Municipio
19;CAUCA;19130;CAJIBÍO;Municipio
19;CAUCA;19137;CALDONO;Municipio
19;CAUCA;19142;CALOTO;Municipio
19;CAUCA;19212;CORINTO;Municipio
19;CAUCA;19256;EL TAMBO;Municipio
19;CAUCA;19290;FLORENCIA;Municipio
19;CAUCA;19300;GUACHENÉ;Municipio
19;CAUCA;19318;GUAPI;Municipio
19;CAUCA;19355;INZÁ;Municipio
19;CAUCA;19364;JAMBALÓ;Municipio
19;CAUCA;19392;LA SIERRA;Municipio
19;CAUCA;19397;LA VEGA;Municipio
19;CAUCA;19418;LÓPEZ DE MICAY;Municipio
19;CAUCA;19450;MERCADERES;Municipio
19;CAUCA;19455;MIRANDA;Municipio
19;CAUCA;19473;MORALES;Municipio
19;CAUCA;19513;PADILLA;Municipio
19;CAUCA;19517;PÁEZ;Municipio
19;CAUCA;19532;PATÍA;Municipio
19;CAUCA;19533;PIAMONTE;Municipio
19;CAUCA;19548;PIENDAMÓ - TUNÍA;Municipio
19;CAUCA;19573;PUERTO TEJADA;Municipio
19;CAUCA;19585;PURACÉ;Municipio
19;CAUCA;19622;ROSAS;Municipio
19;CAUCA;19693;SAN SEBASTIÁN;Municipio
19;CAUCA;19698;SANTANDER DE QUILICHAO;Municipio
19;CAUCA;19701;SANTA ROSA;Municipio
19;CAUCA;19743;SILVIA;Municipio
19;CAUCA;19760;SOTARÁ PAISPAMBA;Municipio
19;CAUCA;19780;SUÁREZ;Municipio
19;CAUCA;19785;SUCRE;Municipio
19;CAUCA;19807;TIMBÍO;Municipio
19;CAUCA;19809;TIMBIQUÍ;Municipio
19;CAUCA;19821;TORIBÍO;Municipio
19;CAUCA;19824;TOTORÓ;Municipio
19;CAUCA;19845;VILLA RICA;Municipio
20;CESAR;20001;VALLEDUPAR;Municipio
20;CESAR;20011;AGUACHICA;Municipio
20;CESAR;20013;AGUSTÍN CODAZZI;Municipio
20;CESAR;20032;ASTREA;Municipio
20;CESAR;20045;BECERRIL;Municipio
20;CESAR;20060;BOSCONIA;Municipio
20;CESAR;20175;CHIMICHAGUA;Municipio
20;CESAR;20178;CHIRIGUANÁ;Municipio
20;CESAR;20228;CURUMANÍ;Municipio
20;CESAR;20238;EL COPEY;Municipio
20;CESAR;20250;EL PASO;Municipio
20;CESAR;20295;GAMARRA;Municipio
20;CESAR;20310;GONZÁLEZ;Municipio
20;CESAR;20383;LA GLORIA;Municipio
20;CESAR;20400;LA JAGUA DE IBIRICO;Municipio
20;CESAR;20443;MANAURE BALCÓN DEL CESAR;Municipio
20;CESAR;20517;PAILITAS;Municipio
20;CESAR;20550;PELAYA;Municipio
20;CESAR;20570;PUEBLO BELLO;Municipio
20;CESAR;20614;RÍO DE ORO;Municipio
20;CESAR;20621;LA PAZ;Municipio
20;CESAR;20710;SAN ALBERTO;Municipio
20;CESAR;20750;SAN DIEGO;Municipio
20;CESAR;20770;SAN MARTÍN;Municipio
20;CESAR;20787;TAMALAMEQUE;Municipio
23;CÓRDOBA;23001;MONTERÍA;Municipio
23;CÓRDOBA;23068;AYAPEL;Municipio
23;CÓRDOBA;23079;BUENAVISTA;Municipio
23;CÓRDOBA;23090;CANALETE;Municipio
23;CÓRDOBA;23162;CERETÉ;Municipio
23;CÓRDOBA;23168;CHIMÁ;Municipio
23;CÓRDOBA;23182;CHINÚ;Municipio
23;CÓRDOBA;23189;CIÉNAGA DE ORO;Municipio
23;CÓRDOBA;23300;COTORRA;Municipio
23;CÓRDOBA;23350;LA APARTADA;Municipio
23;CÓRDOBA;23417;LORICA;Municipio
23;CÓRDOBA;23419;LOS CÓRDOBAS;Municipio
23;CÓRDOBA;23464;MOMIL;Municipio
23;CÓRDOBA;23466;MONTELÍBANO;Municipio
23;CÓRDOBA;23500;MOÑITOS;Municipio
23;CÓRDOBA;23555;PLANETA RICA;Municipio
23;CÓRDOBA;23570;PUEBLO NUEVO;Municipio
23;CÓRDOBA;23574;PUERTO ESCONDIDO;Municipio
23;CÓRDOBA;23580;PUERTO LIBERTADOR;Municipio
23;CÓRDOBA;23586;PURÍSIMA DE LA CONCEPCIÓN;Municipio
23;CÓRDOBA;23660;SAHAGÚN;Municipio
23;CÓRDOBA;23670;SAN ANDRÉS DE SOTAVENTO;Municipio
23;CÓRDOBA;23672;SAN ANTERO;Municipio
23;CÓRDOBA;23675;SAN BERNARDO DEL VIENTO;Municipio
23;CÓRDOBA;23678;SAN CARLOS;Municipio
23;CÓRDOBA;23682;SAN JOSÉ DE URÉ;Municipio
23;CÓRDOBA;23686;SAN PELAYO;Municipio
23;CÓRDOBA;23807;TIERRALTA;Municipio
23;CÓRDOBA;23815;TUCHÍN;Municipio
23;CÓRDOBA;23855;VALENCIA;Municipio
25;CUNDINAMARCA;25001;AGUA DE DIOS;Municipio
25;CUNDINAMARCA;25019;ALBÁN;Municipio
25;CUNDINAMARCA;25035;ANAPOIMA;Municipio
25;CUNDINAMARCA;25040;ANOLAIMA;Municipio
25;CUNDINAMARCA;25053;ARBELÁEZ;Municipio
25;CUNDINAMARCA;25086;BELTRÁN;Municipio
25;CUNDINAMARCA;25095;BITUIMA;Municipio
25;CUNDINAMARCA;25099;BOJACÁ;Municipio
25;CUNDINAMARCA;25120;CABRERA;Municipio
25;CUNDINAMARCA;25123;CACHIPAY;Municipio
25;CUNDINAMARCA;25126;CAJICÁ;Municipio
25;CUNDINAMARCA;25148;CAPARRAPÍ;Municipio
25;CUNDINAMARCA;25151;CÁQUEZA;Municipio
25;CUNDINAMARCA;25154;CARMEN DE CARUPA;Municipio
25;CUNDINAMARCA;25168;CHAGUANÍ;Municipio
25;CUNDINAMARCA;25175;CHÍA;Municipio
25;CUNDINAMARCA;25178;CHIPAQUE;Municipio
25;CUNDINAMARCA;25181;CHOACHÍ;Municipio
25;CUNDINAMARCA;25183;CHOCONTÁ;Municipio
25;CUNDINAMARCA;25200;COGUA;Municipio
25;CUNDINAMARCA;25214;COTA;Municipio
25;CUNDINAMARCA;25224;CUCUNUBÁ;Municipio
25;CUNDINAMARCA;25245;EL COLEGIO;Municipio
25;CUNDINAMARCA;25258;EL PEÑÓN;Municipio
25;CUNDINAMARCA;25260;EL ROSAL;Municipio
25;CUNDINAMARCA;25269;FACATATIVÁ;Municipio
25;CUNDINAMARCA;25279;FÓMEQUE;Municipio
25;CUNDINAMARCA;25281;FOSCA;Municipio
25;CUNDINAMARCA;25286;FUNZA;Municipio
25;CUNDINAMARCA;25288;FÚQUENE;Municipio
25;CUNDINAMARCA;25290;FUSAGASUGÁ;Municipio
25;CUNDINAMARCA;25293;GACHALÁ;Municipio
25;CUNDINAMARCA;25295;GACHANCIPÁ;Municipio
25;CUNDINAMARCA;25297;GACHETÁ;Municipio
25;CUNDINAMARCA;25299;GAMA;Municipio
25;CUNDINAMARCA;25307;GIRARDOT;Municipio
25;CUNDINAMARCA;25312;GRANADA;Municipio
25;CUNDINAMARCA;25317;GUACHETÁ;Municipio
25;CUNDINAMARCA;25320;GUADUAS;Municipio
25;CUNDINAMARCA;25322;GUASCA;Municipio
25;CUNDINAMARCA;25324;GUATAQUÍ;Municipio
25;CUNDINAMARCA;25326;GUATAVITA;Municipio
25;CUNDINAMARCA;25328;GUAYABAL DE SÍQUIMA;Municipio
25;CUNDINAMARCA;25335;GUAYABETAL;Municipio
25;CUNDINAMARCA;25339;GUTIÉRREZ;Municipio
25;CUNDINAMARCA;25368;JERUSALÉN;Municipio
25;CUNDINAMARCA;25372;JUNÍN;Municipio
25;CUNDINAMARCA;25377;LA CALERA;Municipio
25;CUNDINAMARCA;25386;LA MESA;Municipio
